experiment_id: apply_vs_axf4__brisk_berry_swift
label: Apply vs axf4 (Brisk Berry Swift)
track: apply_vs_axf4__brisk_berry_swift
run_stage: benchmark
generated_at_utc: 2026-05-16T09:33:41Z
definition_path: bench/apply_vs_axf4/config.json
results_table: results/apply_vs_axf4__brisk_berry_swift/runs.tsv
logs_dir: results/apply_vs_axf4__brisk_berry_swift/logs
row_count: 36
software_set: Groebner.groebner local, Groebner.groebner_apply! local, axf4 -t 1 local-copy, axf4 -t 8 local-copy
instance_set: cyclic-2, cyclic-3, cyclic-4, eco-2, eco-3, eco-4, noon-2, noon-3, noon-4
shared_field: GF(2147483647)
shared_order: degrevlex
shared_hardware_track: 
shared_runner_host: DESKTOP-RAOJN57
shared_runner_os: Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43
shared_timeout_s: 60
shared_memory_limit_mb: 
notes: 
replay_command: python bench/benchmark.py apply_vs_axf4 --auto-machine-label --memory-limit-mb 500 --axf4-binary PATH_TO_AXF4

[runs]
run_id	track	job_id	system_id	instance_id	system_ref	system_sha256	input_ref	input_sha256	software	version	runner	threads	field	order	hardware_track	timeout_s	memory_limit_mb	status	exit_code	wall_time_seconds	process_wall_time_seconds	started_at_utc	finished_at_utc	runner_host	runner_os	runner_processor	runner_machine	runner_cpu_count	runner_word_size	runner_python	log_ref	command
apply-eco-4-groebner	apply_vs_axf4__brisk_berry_swift	apply-eco-4-groebner	eco	eco-4	systems/eco/eco.md	978d5db6b8d27c588bb6a9fe6f2d1b56de7961e37ecb8d6a3dcfb2c8f34a7554	systems/eco/txt/eco_4.txt	c317bf84369bc42510f18e5d5723297c38b52fad24783adc5c6523722517eade	Groebner.groebner	local	groebner_jl	8	GF(2147483647)	degrevlex		60		error		0.337492	0.337492	2026-05-16T09:33:36Z	2026-05-16T09:33:36Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-eco-4-groebner.log	
apply-eco-4-groebner-apply	apply_vs_axf4__brisk_berry_swift	apply-eco-4-groebner-apply	eco	eco-4	systems/eco/eco.md	978d5db6b8d27c588bb6a9fe6f2d1b56de7961e37ecb8d6a3dcfb2c8f34a7554	systems/eco/txt/eco_4.txt	c317bf84369bc42510f18e5d5723297c38b52fad24783adc5c6523722517eade	Groebner.groebner_apply!	local	groebner_jl	8	GF(2147483647)	degrevlex		60		error		0.878559	0.878559	2026-05-16T09:33:36Z	2026-05-16T09:33:37Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-eco-4-groebner-apply.log	
apply-eco-4-axf4-t1	apply_vs_axf4__brisk_berry_swift	apply-eco-4-axf4-t1	eco	eco-4	systems/eco/eco.md	978d5db6b8d27c588bb6a9fe6f2d1b56de7961e37ecb8d6a3dcfb2c8f34a7554	systems/eco/txt/eco_4.txt	c317bf84369bc42510f18e5d5723297c38b52fad24783adc5c6523722517eade	axf4 -t 1	local-copy	axf4	1	GF(2147483647)	degrevlex		60		ok	0	0.089228	0.089228	2026-05-16T09:33:37Z	2026-05-16T09:33:37Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-eco-4-axf4-t1.log	"""/mnt/c/projects/Alexander Demin/gb_benchmarks/axgrob/axf4"" -p 2147483647 -v [x1,x2,x3,x4] -t 1 /tmp/gbbench-axf4-htm855iw/eco_4.txt"
apply-eco-4-axf4-t8	apply_vs_axf4__brisk_berry_swift	apply-eco-4-axf4-t8	eco	eco-4	systems/eco/eco.md	978d5db6b8d27c588bb6a9fe6f2d1b56de7961e37ecb8d6a3dcfb2c8f34a7554	systems/eco/txt/eco_4.txt	c317bf84369bc42510f18e5d5723297c38b52fad24783adc5c6523722517eade	axf4 -t 8	local-copy	axf4	8	GF(2147483647)	degrevlex		60		ok	0	0.110711	0.110711	2026-05-16T09:33:37Z	2026-05-16T09:33:38Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-eco-4-axf4-t8.log	"""/mnt/c/projects/Alexander Demin/gb_benchmarks/axgrob/axf4"" -p 2147483647 -v [x1,x2,x3,x4] -t 8 /tmp/gbbench-axf4-78l5vdge/eco_4.txt"
apply-noon-2-groebner	apply_vs_axf4__brisk_berry_swift	apply-noon-2-groebner	noon	noon-2	systems/noon/noon.md	7334b5d5b7f4dffdfaa7472749b342bb01253d58724f79b42f7f0529df48928c	systems/noon/txt/noon_2.txt	d1b0a399c3c7d4828f4b46b1cbd389122fa440f1d08e11cb05d4878cafb4d182	Groebner.groebner	local	groebner_jl	8	GF(2147483647)	degrevlex		60		error		0.319381	0.319381	2026-05-16T09:33:38Z	2026-05-16T09:33:38Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-noon-2-groebner.log	
apply-noon-2-groebner-apply	apply_vs_axf4__brisk_berry_swift	apply-noon-2-groebner-apply	noon	noon-2	systems/noon/noon.md	7334b5d5b7f4dffdfaa7472749b342bb01253d58724f79b42f7f0529df48928c	systems/noon/txt/noon_2.txt	d1b0a399c3c7d4828f4b46b1cbd389122fa440f1d08e11cb05d4878cafb4d182	Groebner.groebner_apply!	local	groebner_jl	8	GF(2147483647)	degrevlex		60		error		0.451787	0.451787	2026-05-16T09:33:38Z	2026-05-16T09:33:38Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-noon-2-groebner-apply.log	
apply-noon-2-axf4-t1	apply_vs_axf4__brisk_berry_swift	apply-noon-2-axf4-t1	noon	noon-2	systems/noon/noon.md	7334b5d5b7f4dffdfaa7472749b342bb01253d58724f79b42f7f0529df48928c	systems/noon/txt/noon_2.txt	d1b0a399c3c7d4828f4b46b1cbd389122fa440f1d08e11cb05d4878cafb4d182	axf4 -t 1	local-copy	axf4	1	GF(2147483647)	degrevlex		60		ok	0	0.087600	0.087600	2026-05-16T09:33:38Z	2026-05-16T09:33:39Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-noon-2-axf4-t1.log	"""/mnt/c/projects/Alexander Demin/gb_benchmarks/axgrob/axf4"" -p 2147483647 -v [x1,x2] -t 1 /tmp/gbbench-axf4-bur3imrs/noon_2.txt"
apply-noon-2-axf4-t8	apply_vs_axf4__brisk_berry_swift	apply-noon-2-axf4-t8	noon	noon-2	systems/noon/noon.md	7334b5d5b7f4dffdfaa7472749b342bb01253d58724f79b42f7f0529df48928c	systems/noon/txt/noon_2.txt	d1b0a399c3c7d4828f4b46b1cbd389122fa440f1d08e11cb05d4878cafb4d182	axf4 -t 8	local-copy	axf4	8	GF(2147483647)	degrevlex		60		ok	0	0.093524	0.093524	2026-05-16T09:33:39Z	2026-05-16T09:33:39Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-noon-2-axf4-t8.log	"""/mnt/c/projects/Alexander Demin/gb_benchmarks/axgrob/axf4"" -p 2147483647 -v [x1,x2] -t 8 /tmp/gbbench-axf4-89p0pghh/noon_2.txt"
apply-noon-3-groebner	apply_vs_axf4__brisk_berry_swift	apply-noon-3-groebner	noon	noon-3	systems/noon/noon.md	7334b5d5b7f4dffdfaa7472749b342bb01253d58724f79b42f7f0529df48928c	systems/noon/txt/noon_3.txt	8d90c59a25d7ae2befde8c725145c26be01608ef9fa11032577e9472b8ee98c4	Groebner.groebner	local	groebner_jl	8	GF(2147483647)	degrevlex		60		error		0.381560	0.381560	2026-05-16T09:33:39Z	2026-05-16T09:33:39Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-noon-3-groebner.log	
apply-noon-3-groebner-apply	apply_vs_axf4__brisk_berry_swift	apply-noon-3-groebner-apply	noon	noon-3	systems/noon/noon.md	7334b5d5b7f4dffdfaa7472749b342bb01253d58724f79b42f7f0529df48928c	systems/noon/txt/noon_3.txt	8d90c59a25d7ae2befde8c725145c26be01608ef9fa11032577e9472b8ee98c4	Groebner.groebner_apply!	local	groebner_jl	8	GF(2147483647)	degrevlex		60		error		0.330907	0.330907	2026-05-16T09:33:39Z	2026-05-16T09:33:39Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-noon-3-groebner-apply.log	
apply-noon-3-axf4-t1	apply_vs_axf4__brisk_berry_swift	apply-noon-3-axf4-t1	noon	noon-3	systems/noon/noon.md	7334b5d5b7f4dffdfaa7472749b342bb01253d58724f79b42f7f0529df48928c	systems/noon/txt/noon_3.txt	8d90c59a25d7ae2befde8c725145c26be01608ef9fa11032577e9472b8ee98c4	axf4 -t 1	local-copy	axf4	1	GF(2147483647)	degrevlex		60		ok	0	0.112796	0.112796	2026-05-16T09:33:39Z	2026-05-16T09:33:40Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-noon-3-axf4-t1.log	"""/mnt/c/projects/Alexander Demin/gb_benchmarks/axgrob/axf4"" -p 2147483647 -v [x1,x2,x3] -t 1 /tmp/gbbench-axf4-kk0ex9sz/noon_3.txt"
apply-noon-3-axf4-t8	apply_vs_axf4__brisk_berry_swift	apply-noon-3-axf4-t8	noon	noon-3	systems/noon/noon.md	7334b5d5b7f4dffdfaa7472749b342bb01253d58724f79b42f7f0529df48928c	systems/noon/txt/noon_3.txt	8d90c59a25d7ae2befde8c725145c26be01608ef9fa11032577e9472b8ee98c4	axf4 -t 8	local-copy	axf4	8	GF(2147483647)	degrevlex		60		ok	0	0.104424	0.104424	2026-05-16T09:33:40Z	2026-05-16T09:33:40Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-noon-3-axf4-t8.log	"""/mnt/c/projects/Alexander Demin/gb_benchmarks/axgrob/axf4"" -p 2147483647 -v [x1,x2,x3] -t 8 /tmp/gbbench-axf4-3pqsscb_/noon_3.txt"
apply-noon-4-groebner	apply_vs_axf4__brisk_berry_swift	apply-noon-4-groebner	noon	noon-4	systems/noon/noon.md	7334b5d5b7f4dffdfaa7472749b342bb01253d58724f79b42f7f0529df48928c	systems/noon/txt/noon_4.txt	081fd5c5f5cc91cd0cfd73c1ff127ab96d20723f212f90b9089d589ce711feb1	Groebner.groebner	local	groebner_jl	8	GF(2147483647)	degrevlex		60		error		0.353554	0.353554	2026-05-16T09:33:40Z	2026-05-16T09:33:40Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-noon-4-groebner.log	
apply-noon-4-groebner-apply	apply_vs_axf4__brisk_berry_swift	apply-noon-4-groebner-apply	noon	noon-4	systems/noon/noon.md	7334b5d5b7f4dffdfaa7472749b342bb01253d58724f79b42f7f0529df48928c	systems/noon/txt/noon_4.txt	081fd5c5f5cc91cd0cfd73c1ff127ab96d20723f212f90b9089d589ce711feb1	Groebner.groebner_apply!	local	groebner_jl	8	GF(2147483647)	degrevlex		60		error		0.466884	0.466884	2026-05-16T09:33:40Z	2026-05-16T09:33:41Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-noon-4-groebner-apply.log	
apply-noon-4-axf4-t1	apply_vs_axf4__brisk_berry_swift	apply-noon-4-axf4-t1	noon	noon-4	systems/noon/noon.md	7334b5d5b7f4dffdfaa7472749b342bb01253d58724f79b42f7f0529df48928c	systems/noon/txt/noon_4.txt	081fd5c5f5cc91cd0cfd73c1ff127ab96d20723f212f90b9089d589ce711feb1	axf4 -t 1	local-copy	axf4	1	GF(2147483647)	degrevlex		60		ok	0	0.137038	0.137038	2026-05-16T09:33:41Z	2026-05-16T09:33:41Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-noon-4-axf4-t1.log	"""/mnt/c/projects/Alexander Demin/gb_benchmarks/axgrob/axf4"" -p 2147483647 -v [x1,x2,x3,x4] -t 1 /tmp/gbbench-axf4-p83n5sgh/noon_4.txt"
apply-noon-4-axf4-t8	apply_vs_axf4__brisk_berry_swift	apply-noon-4-axf4-t8	noon	noon-4	systems/noon/noon.md	7334b5d5b7f4dffdfaa7472749b342bb01253d58724f79b42f7f0529df48928c	systems/noon/txt/noon_4.txt	081fd5c5f5cc91cd0cfd73c1ff127ab96d20723f212f90b9089d589ce711feb1	axf4 -t 8	local-copy	axf4	8	GF(2147483647)	degrevlex		60		ok	0	0.191927	0.191927	2026-05-16T09:33:41Z	2026-05-16T09:33:41Z	DESKTOP-RAOJN57	Linux-6.6.114.1-microsoft-standard-WSL2-x86_64-with-glibc2.43	x86_64	x86_64	8	64	3.14.4	results/apply_vs_axf4__brisk_berry_swift/logs/apply-noon-4-axf4-t8.log	"""/mnt/c/projects/Alexander Demin/gb_benchmarks/axgrob/axf4"" -p 2147483647 -v [x1,x2,x3,x4] -t 8 /tmp/gbbench-axf4-atawd97a/noon_4.txt"
