experiment_id: apply_vs_axf4__snowy_sky_otter
label: Apply vs axf4 (Snowy Sky Otter)
track: apply_vs_axf4__snowy_sky_otter
run_stage: benchmark
generated_at_utc: 2026-05-17T14:51:16Z
definition_path: bench/apply_vs_axf4/config.json
results_table: results/apply_vs_axf4__snowy_sky_otter/runs.tsv
logs_dir: results/apply_vs_axf4__snowy_sky_otter/logs
row_count: 320
software_set: Groebner.groebner 0.10.3, Groebner.groebner_apply! 0.10.3, Groebner.groebner_apply! x4 0.10.3, axf4 -t 1 local-copy, axf4 -t 8 local-copy
instance_set: akt_pathway, caprasse, ch10_sq_1, ch6_sq_a, chandra-10, chandra-11, chandra-12, chandra-13, chandra-14, chandra-15, chandra-8, chandra-9, cp_d_3_n_6_p_2, cp_d_3_n_6_p_6, crauste-1, crauste-2, crauste-3, crn, cyclic-6, cyclic-7, cyclic-8, cyclic-9, ec12_sq_1, eco-10, eco-11, eco-12, eco-13, eco-7, eco-8, eco-9, fab_4, gametwo7, goodwin, he6_sq_1, henrion6, henrion7, hexapod, ka11_sq_1, ka6_sq_a, katsura-10, katsura-11, katsura-12, katsura-13, katsura-7, katsura-8, katsura-9, no5_sq_a, no6_sq_1, noon-10, noon-11, noon-7, noon-8, noon-9, rand_3_2, rand_3_3, re5_sq_a, re6_sq_1, reimer6, reimer7, ro5_sq_a, ro6_sq_1, root7, schwarz11, seir36
shared_field: GF(2147483647)
shared_order: degrevlex
shared_hardware_track: 
shared_runner_host: calcul-ouragan
shared_runner_os: Linux-6.1.0-1029-oem-x86_64-with-glibc2.35
shared_timeout_s: 3600
shared_memory_limit_mb: 32768
shared_peak_memory_mb: mixed
notes: 
replay_command: python bench/benchmark.py apply_vs_axf4 --memory-limit-gb 32 --axf4-binary PATH_TO_AXF4

[runs]
run_id	track	job_id	system_id	instance_id	system_ref	input_ref	software	version	runner	threads	field	order	hardware_track	timeout_s	memory_limit_mb	peak_memory_mb	status	exit_code	wall_time_seconds	process_wall_time_seconds	started_at_utc	finished_at_utc	runner_host	runner_os	runner_processor	runner_machine	runner_cpu_count	runner_word_size	runner_python	log_ref	command
apply-ch10_sq_1-groebner	apply_vs_axf4__snowy_sky_otter	apply-ch10_sq_1-groebner	ch10_sq_1	ch10_sq_1	systems/ch10_sq_1/ch10_sq_1.md	systems/ch10_sq_1/txt/ch10_sq_1.txt	Groebner.groebner	0.10.3	groebner_jl	1	GF(2147483647)	degrevlex		3600	32768	621	ok	0	0.325970813	3.384579	2026-05-17T10:53:55Z	2026-05-17T10:53:59Z	calcul-ouragan	Linux-6.1.0-1029-oem-x86_64-with-glibc2.35	13th Gen Intel(R) Core(TM) i9-13900	x86_64	32	64	3.10.12	results/apply_vs_axf4__snowy_sky_otter/logs/apply-ch10_sq_1-groebner.log	/home/ademin/.juliaup/bin/julia --startup-file=no /tmp/gbbench-groebner-jl-asyd09nm/groebner_jl_worker.jl --input /home/ademin/GroebnerBenchmark/systems/ch10_sq_1/txt/ch10_sq_1.txt --field GF(2147483647) --order degrevlex --threads 1 --method groebner
apply-ch10_sq_1-groebner-apply	apply_vs_axf4__snowy_sky_otter	apply-ch10_sq_1-groebner-apply	ch10_sq_1	ch10_sq_1	systems/ch10_sq_1/ch10_sq_1.md	systems/ch10_sq_1/txt/ch10_sq_1.txt	Groebner.groebner_apply!	0.10.3	groebner_jl	1	GF(2147483647)	degrevlex		3600	32768	646	ok	0	0.046301607	4.269933	2026-05-17T10:53:59Z	2026-05-17T10:54:03Z	calcul-ouragan	Linux-6.1.0-1029-oem-x86_64-with-glibc2.35	13th Gen Intel(R) Core(TM) i9-13900	x86_64	32	64	3.10.12	results/apply_vs_axf4__snowy_sky_otter/logs/apply-ch10_sq_1-groebner-apply.log	/home/ademin/.juliaup/bin/julia --startup-file=no /tmp/gbbench-groebner-jl-asyd09nm/groebner_jl_worker.jl --input /home/ademin/GroebnerBenchmark/systems/ch10_sq_1/txt/ch10_sq_1.txt --field GF(2147483647) --order degrevlex --threads 1 --method groebner_apply!
apply-ch10_sq_1-groebner-apply-x4	apply_vs_axf4__snowy_sky_otter	apply-ch10_sq_1-groebner-apply-x4	ch10_sq_1	ch10_sq_1	systems/ch10_sq_1/ch10_sq_1.md	systems/ch10_sq_1/txt/ch10_sq_1.txt	Groebner.groebner_apply! x4	0.10.3	groebner_jl	1	GF(2147483647)	degrevlex		3600	32768	829	ok	0	0.054183789	5.562097	2026-05-17T10:54:03Z	2026-05-17T10:54:08Z	calcul-ouragan	Linux-6.1.0-1029-oem-x86_64-with-glibc2.35	13th Gen Intel(R) Core(TM) i9-13900	x86_64	32	64	3.10.12	results/apply_vs_axf4__snowy_sky_otter/logs/apply-ch10_sq_1-groebner-apply-x4.log	"/home/ademin/.juliaup/bin/julia --startup-file=no /tmp/gbbench-groebner-jl-asyd09nm/groebner_jl_worker.jl --input /home/ademin/GroebnerBenchmark/systems/ch10_sq_1/txt/ch10_sq_1.txt --field GF(2147483647) --order degrevlex --threads 1 --method ""groebner_apply! x4"""
apply-ch10_sq_1-axf4-t1	apply_vs_axf4__snowy_sky_otter	apply-ch10_sq_1-axf4-t1	ch10_sq_1	ch10_sq_1	systems/ch10_sq_1/ch10_sq_1.md	systems/ch10_sq_1/txt/ch10_sq_1.txt	axf4 -t 1	local-copy	axf4	1	GF(2147483647)	degrevlex		3600	32768	335	ok	0	17.396645	17.396645	2026-05-17T10:54:08Z	2026-05-17T10:54:26Z	calcul-ouragan	Linux-6.1.0-1029-oem-x86_64-with-glibc2.35	13th Gen Intel(R) Core(TM) i9-13900	x86_64	32	64	3.10.12	results/apply_vs_axf4__snowy_sky_otter/logs/apply-ch10_sq_1-axf4-t1.log	/home/ademin/GroebnerBenchmark/../axgrob/axf4 -p 2147483647 -v [H1,H2,H3,H4,H5,H6,H7,H8,H9,H10] -t 1 /tmp/gbbench-axf4-6_6pl0bo/ch10_sq_1.txt
apply-ch10_sq_1-axf4-t8	apply_vs_axf4__snowy_sky_otter	apply-ch10_sq_1-axf4-t8	ch10_sq_1	ch10_sq_1	systems/ch10_sq_1/ch10_sq_1.md	systems/ch10_sq_1/txt/ch10_sq_1.txt	axf4 -t 8	local-copy	axf4	8	GF(2147483647)	degrevlex		3600	32768	382	ok	0	3.290115	3.290115	2026-05-17T10:54:26Z	2026-05-17T10:54:29Z	calcul-ouragan	Linux-6.1.0-1029-oem-x86_64-with-glibc2.35	13th Gen Intel(R) Core(TM) i9-13900	x86_64	32	64	3.10.12	results/apply_vs_axf4__snowy_sky_otter/logs/apply-ch10_sq_1-axf4-t8.log	/home/ademin/GroebnerBenchmark/../axgrob/axf4 -p 2147483647 -v [H1,H2,H3,H4,H5,H6,H7,H8,H9,H10] -t 8 /tmp/gbbench-axf4-5esepesi/ch10_sq_1.txt
apply-ch6_sq_a-groebner	apply_vs_axf4__snowy_sky_otter	apply-ch6_sq_a-groebner	ch6_sq_a	ch6_sq_a	systems/ch6_sq_a/ch6_sq_a.md	systems/ch6_sq_a/txt/ch6_sq_a.txt	Groebner.groebner	0.10.3	groebner_jl	1	GF(2147483647)	degrevlex		3600	32768	706	ok	0	0.833654847	3.219537	2026-05-17T10:54:29Z	2026-05-17T10:54:32Z	calcul-ouragan	Linux-6.1.0-1029-oem-x86_64-with-glibc2.35	13th Gen Intel(R) Core(TM) i9-13900	x86_64	32	64	3.10.12	results/apply_vs_axf4__snowy_sky_otter/logs/apply-ch6_sq_a-groebner.log	/home/ademin/.juliaup/bin/julia --startup-file=no /tmp/gbbench-groebner-jl-asyd09nm/groebner_jl_worker.jl --input /home/ademin/GroebnerBenchmark/systems/ch6_sq_a/txt/ch6_sq_a.txt --field GF(2147483647) --order degrevlex --threads 1 --method groebner
apply-ch6_sq_a-groebner-apply	apply_vs_axf4__snowy_sky_otter	apply-ch6_sq_a-groebner-apply	ch6_sq_a	ch6_sq_a	systems/ch6_sq_a/ch6_sq_a.md	systems/ch6_sq_a/txt/ch6_sq_a.txt	Groebner.groebner_apply!	0.10.3	groebner_jl	1	GF(2147483647)	degrevlex		3600	32768	826	ok	0	0.463124958	5.331155	2026-05-17T10:54:32Z	2026-05-17T10:54:38Z	calcul-ouragan	Linux-6.1.0-1029-oem-x86_64-with-glibc2.35	13th Gen Intel(R) Core(TM) i9-13900	x86_64	32	64	3.10.12	results/apply_vs_axf4__snowy_sky_otter/logs/apply-ch6_sq_a-groebner-apply.log	/home/ademin/.juliaup/bin/julia --startup-file=no /tmp/gbbench-groebner-jl-asyd09nm/groebner_jl_worker.jl --input /home/ademin/GroebnerBenchmark/systems/ch6_sq_a/txt/ch6_sq_a.txt --field GF(2147483647) --order degrevlex --threads 1 --method groebner_apply!
apply-ch6_sq_a-groebner-apply-x4	apply_vs_axf4__snowy_sky_otter	apply-ch6_sq_a-groebner-apply-x4	ch6_sq_a	ch6_sq_a	systems/ch6_sq_a/ch6_sq_a.md	systems/ch6_sq_a/txt/ch6_sq_a.txt	Groebner.groebner_apply! x4	0.10.3	groebner_jl	1	GF(2147483647)	degrevlex		3600	32768	1116	ok	0	0.147524671	6.987048	2026-05-17T10:54:38Z	2026-05-17T10:54:45Z	calcul-ouragan	Linux-6.1.0-1029-oem-x86_64-with-glibc2.35	13th Gen Intel(R) Core(TM) i9-13900	x86_64	32	64	3.10.12	results/apply_vs_axf4__snowy_sky_otter/logs/apply-ch6_sq_a-groebner-apply-x4.log	"/home/ademin/.juliaup/bin/julia --startup-file=no /tmp/gbbench-groebner-jl-asyd09nm/groebner_jl_worker.jl --input /home/ademin/GroebnerBenchmark/systems/ch6_sq_a/txt/ch6_sq_a.txt --field GF(2147483647) --order degrevlex --threads 1 --method ""groebner_apply! x4"""
apply-ch6_sq_a-axf4-t1	apply_vs_axf4__snowy_sky_otter	apply-ch6_sq_a-axf4-t1	ch6_sq_a	ch6_sq_a	systems/ch6_sq_a/ch6_sq_a.md	systems/ch6_sq_a/txt/ch6_sq_a.txt	axf4 -t 1	local-copy	axf4	1	GF(2147483647)	degrevlex		3600	32768	156	ok	0	4.676333	4.676333	2026-05-17T10:54:45Z	2026-05-17T10:54:49Z	calcul-ouragan	Linux-6.1.0-1029-oem-x86_64-with-glibc2.35	13th Gen Intel(R) Core(TM) i9-13900	x86_64	32	64	3.10.12	results/apply_vs_axf4__snowy_sky_otter/logs/apply-ch6_sq_a-axf4-t1.log	/home/ademin/GroebnerBenchmark/../axgrob/axf4 -p 2147483647 -v [H1,H2,H3,H4,H5,H6] -t 1 /tmp/gbbench-axf4-8e120ljj/ch6_sq_a.txt
apply-ch6_sq_a-axf4-t8	apply_vs_axf4__snowy_sky_otter	apply-ch6_sq_a-axf4-t8	ch6_sq_a	ch6_sq_a	systems/ch6_sq_a/ch6_sq_a.md	systems/ch6_sq_a/txt/ch6_sq_a.txt	axf4 -t 8	local-copy	axf4	8	GF(2147483647)	degrevlex		3600	32768	182	ok	0	1.055328	1.055328	2026-05-17T10:54:49Z	2026-05-17T10:54:50Z	calcul-ouragan	Linux-6.1.0-1029-oem-x86_64-with-glibc2.35	13th Gen Intel(R) Core(TM) i9-13900	x86_64	32	64	3.10.12	results/apply_vs_axf4__snowy_sky_otter/logs/apply-ch6_sq_a-axf4-t8.log	/home/ademin/GroebnerBenchmark/../axgrob/axf4 -p 2147483647 -v [H1,H2,H3,H4,H5,H6] -t 8 /tmp/gbbench-axf4-iv__nckr/ch6_sq_a.txt
